index,year,id,dum,urban_disposable_income,rural_disposable_income,urbanization_rate,total_pop,urban_pop,rural_pop,urban_total_income,rural_total_income,total_income,P1/P,Z1/Z,LN(N/O),P2/P,Z2/Z,LN(Q/R),theil_index
1843,2013,185,Bazhong City,18937.0,6137.0,0.348,331.72,115.34,216.38,2184175.48,1327929.93,3512105.4,0.622 ,0.348 ,0.581 ,0.378 ,0.652 ,(0.545),0.155400887
1844,2014,185,Bazhong City,20887.0,6895.0,0.361,332.21,119.99,212.22,2506319.94,1463227.58,3969547.52,0.631 ,0.361 ,0.558 ,0.369 ,0.639 ,(0.550),0.149941639
1845,2015,185,Bazhong City,23844.98,9084.1,0.375,332.86,124.89,207.97,2977977.2,1889228.43,4867205.63,0.612 ,0.375 ,0.489 ,0.388 ,0.625 ,(0.476),0.114432447
1846,2016,185,Bazhong City,25950.0,9969.0,0.391,331.14,129.48,201.66,3359895.45,2010391.01,5370286.46,0.626 ,0.391 ,0.470 ,0.374 ,0.609 ,(0.487),0.111934602
1847,2017,185,Bazhong City,28286.0,10946.0,0.405,331.67,134.0,197.210982,3803307.78,2158671.41,5961979.19,0.638 ,0.405 ,0.453 ,0.362 ,0.595 ,(0.496),0.10960021
1848,2018,185,Bazhong City,30816.0,12002.0,0.419,332.2,139.03,193.17,4284215.97,2318477.95,6602693.92,0.649 ,0.419 ,0.439 ,0.351 ,0.582 ,(0.504),0.107425843
1849,2019,185,Bazhong City,33663.0,13232.0,0.434,331.9,143.88,188.02,4843386.99,2487898.5,7331285.5,0.661 ,0.434 ,0.421 ,0.339 ,0.567 ,(0.512),0.104451612
1850,2010,186,Ziyang City,15298.2,5552.06,0.327,366.5,119.96,246.54,1835102.47,1368829.86,3203932.32,0.573 ,0.327 ,0.560 ,0.427 ,0.673 ,(0.454),0.126569179
1851,2011,186,Ziyang City,17853.0,6718.1,0.345,363.01,125.06,237.95,2232641.64,1598592.42,3831234.06,0.583 ,0.345 ,0.526 ,0.417 ,0.656 ,(0.452),0.117851111
1852,2012,186,Ziyang City,20751.0,7708.2,0.362,358.85,129.72,229.13,2691908.43,1766146.91,4458055.34,0.604 ,0.362 ,0.513 ,0.396 ,0.639 ,(0.477),0.120700167
1853,2013,186,Ziyang City,22867.0,8756.0,0.369,357.12,131.74,225.38,3012534.44,1973413.55,4985947.99,0.604 ,0.369 ,0.493 ,0.396 ,0.631 ,(0.467),0.113442156
1854,2014,186,Ziyang City,25154.0,9798.0,0.382,354.72,135.5,219.22,3408443.47,2147887.77,5556331.24,0.613 ,0.382 ,0.474 ,0.387 ,0.618 ,(0.469),0.109183155
1855,2015,186,Ziyang City,26423.67,12283.58,0.395,356.93,140.99,215.94,3725403.67,2652549.6,6377953.27,0.584 ,0.395 ,0.391 ,0.416 ,0.605 ,(0.375),0.072624437
1856,2016,186,Ziyang City,28501.0,13422.0,0.401,254.05,101.82,152.23,2902064.16,2043187.57,4945251.74,0.587 ,0.401 ,0.381 ,0.413 ,0.599 ,(0.372),0.070158333
1857,2017,186,Ziyang City,30867.0,14670.0,0.413,255.31,105.55,149.76,3257862.27,2197050.29,5454912.56,0.597 ,0.413 ,0.368 ,0.403 ,0.587 ,(0.376),0.068283884
1858,2018,186,Ziyang City,33336.0,16007.0,0.427,251.2,107.29,143.91,3576536.77,2303607.07,5880143.83,0.608 ,0.427 ,0.354 ,0.392 ,0.573 ,(0.380),0.066150841
1859,2019,186,Ziyang City,36236.0,17592.0,0.442,250.3,110.51,139.79,4004347.96,2459230.54,6463578.5,0.620 ,0.442 ,0.339 ,0.380 ,0.559 ,(0.384),0.06384025
1860,2010,187,Kunming,18876.0,5810.2,0.636,643.92,409.53,234.39,7730334.57,1361832.43,9092167.01,0.850 ,0.636 ,0.290 ,0.150 ,0.364 ,(0.888),0.113812372
1861,2011,187,Kunming,21966.0,6985.0,0.66,648.6,428.1,220.5,9403644.6,1540192.5,10943837.1,0.859 ,0.660 ,0.264 ,0.141 ,0.340 ,(0.882),0.102534604
1862,2012,187,Kunming,25581.0,8040.0,0.671,653.3,438.1,215.2,11207036.1,1730208.0,12937244.1,0.866 ,0.671 ,0.256 ,0.134 ,0.329 ,(0.901),0.101229004
1863,2013,187,Kunming,28737.0,9273.0,0.68,657.9,447.7,210.2,12865554.9,1949184.6,14814739.5,0.868 ,0.680 ,0.244 ,0.132 ,0.320 ,(0.887),0.095043844
1864,2014,187,Kunming,31295.0,10365.6,0.69,662.6,457.5,205.1,14317462.5,2125984.56,16443447.06,0.871 ,0.690 ,0.232 ,0.129 ,0.310 ,(0.873),0.089085733
1865,2015,187,Kunming,33955.0,11444.0,0.7,667.7,467.7,200.0,15880753.5,2288800.0,18169553.5,0.874 ,0.700 ,0.221 ,0.126 ,0.300 ,(0.866),0.084372357
1866,2016,187,Kunming,36739.0,12555.0,0.71,672.8,478.0,194.8,17561242.0,2445714.0,20006956.0,0.878 ,0.710 ,0.211 ,0.122 ,0.290 ,(0.862),0.080196742
1867,2017,187,Kunming,39788.0,13698.0,0.72,678.3,488.7,189.6,19444395.6,2597140.8,22041536.4,0.882 ,0.720 ,0.202 ,0.118 ,0.280 ,(0.864),0.076827749
1868,2018,187,Kunming,42988.0,14895.0,0.728,685.0,499.0,186.0,21451012.0,2770470.0,24221482.0,0.886 ,0.728 ,0.195 ,0.114 ,0.272 ,(0.865),0.074113064
1869,2019,187,Kunming,46289.0,16356.0,0.736,695.0,511.52,183.48,23677749.28,3000998.88,26678748.16,0.888 ,0.736 ,0.187 ,0.112 ,0.264 ,(0.853),0.070172844
1870,2010,188,Qujing City,15940.0,4130.3,0.355,586.14,207.79,378.35,3312122.51,1562714.64,4874837.15,0.679 ,0.355 ,0.651 ,0.321 ,0.645 ,(0.700),0.217628864
1871,2011,188,Qujing City,18408.0,5034.6,0.376,589.9,221.8,368.1,4082894.4,1853236.26,5936130.66,0.688 ,0.376 ,0.604 ,0.312 ,0.624 ,(0.693),0.199178683
1872,2012,188,Qujing City,20442.0,5950.0,0.404,593.6,239.6,354.0,4897903.2,2106300.0,7004203.2,0.699 ,0.404 ,0.550 ,0.301 ,0.596 ,(0.685),0.178383556
1873,2013,188,Qujing City,22936.0,6861.0,0.416,597.4,248.5,348.9,5699596.0,2393802.9,8093398.9,0.704 ,0.416 ,0.526 ,0.296 ,0.584 ,(0.680),0.169536484
1874,2014,188,Qujing City,25023.0,8514.29,0.429,600.9,257.7,343.2,6448427.1,2922104.33,9370531.43,0.688 ,0.429 ,0.473 ,0.312 ,0.571 ,(0.605),0.136720148
1875,2015,188,Qujing City,27100.0,9451.0,0.446,604.7,269.6,335.1,7306160.0,3167030.1,10473190.1,0.698 ,0.446 ,0.448 ,0.302 ,0.554 ,(0.606),0.1291464
1876,2016,188,Qujing City,29485.0,10380.0,0.456,608.4,277.3,331.1,8176190.5,3436818.0,11613008.5,0.704 ,0.456 ,0.435 ,0.296 ,0.544 ,(0.609),0.12586568
1877,2017,188,Qujing City,31932.0,11345.0,0.473,612.2,289.4,322.8,9241120.8,3662166.0,12903286.8,0.716 ,0.473 ,0.415 ,0.284 ,0.527 ,(0.619),0.121728034
1878,2018,188,Qujing City,34423.0,12394.0,0.484,615.5,298.2,317.3,10264938.6,3932616.2,14197554.8,0.723 ,0.484 ,0.400 ,0.277 ,0.516 ,(0.621),0.117383569
1879,2019,188,Qujing City,37314.0,13697.0,0.496,617.77,306.66,311.11,11442749.6,4261259.59,15704009.19,0.729 ,0.496 ,0.384 ,0.271 ,0.504 ,(0.618),0.111870243
1880,2010,189,Yuxi City,16471.0,5746.8,0.378,230.6,87.05,143.55,1433831.35,824948.02,2258779.37,0.635 ,0.378 ,0.520 ,0.365 ,0.623 ,(0.533),0.135150494
1881,2011,189,Yuxi City,18527.0,6615.7,0.4,231.8,92.7,139.1,1717452.9,920243.87,2637696.77,0.651 ,0.400 ,0.487 ,0.349 ,0.600 ,(0.542),0.128170158
1882,2012,189,Yuxi City,21781.0,7628.0,0.429,233.0,99.9,133.1,2175921.9,1015286.8,3191208.7,0.682 ,0.429 ,0.464 ,0.318 ,0.571 ,(0.585),0.130113317
1883,2013,189,Yuxi City,24726.0,8925.0,0.441,234.0,103.2,130.8,2551723.2,1167390.0,3719113.2,0.686 ,0.441 ,0.442 ,0.314 ,0.559 ,(0.577),0.12208298
1884,2014,189,Yuxi City,27223.0,9969.25,0.454,235.1,106.7,128.4,2904694.1,1280051.7,4184745.8,0.694 ,0.454 ,0.425 ,0.306 ,0.546 ,(0.580),0.117592872
1885,2015,189,Yuxi City,29631.0,10977.0,0.471,236.2,111.2,125.0,3294967.2,1372125.0,4667092.2,0.706 ,0.471 ,0.405 ,0.294 ,0.529 ,(0.588),0.113260968
1886,2016,189,Yuxi City,32177.0,11968.0,0.489,237.5,116.2,121.3,3738967.4,1451718.4,5190685.8,0.720 ,0.489 ,0.387 ,0.280 ,0.511 ,(0.602),0.110192978
1887,2017,189,Yuxi City,34880.0,13057.0,0.507,238.1,120.7,117.4,4210016.0,1532891.8,5742907.8,0.733 ,0.507 ,0.369 ,0.267 ,0.493 ,(0.614),0.106611575
1888,2018,189,Yuxi City,37650.0,14264.0,0.519,238.6,123.8,114.8,4661070.0,1637507.2,6298577.2,0.740 ,0.519 ,0.355 ,0.260 ,0.481 ,(0.616),0.102706893
1889,2019,189,Yuxi City,40770.0,15719.0,0.53,238.88,126.56,112.32,5159795.1,1765579.71,6925374.81,0.745 ,0.530 ,0.341 ,0.255 ,0.470 ,(0.612),0.09797972
1890,2010,190,Baoshan,14356.0,3626.6,0.223,250.92,55.88,195.04,802214.81,707335.3,1509550.1,0.531 ,0.223 ,0.870 ,0.469 ,0.777 ,(0.506),0.225041714
1891,2011,190,Baoshan,16229.0,4438.9,0.251,252.5,63.4,189.1,1028918.6,839395.99,1868314.59,0.551 ,0.251 ,0.785 ,0.449 ,0.749 ,(0.511),0.202975747
1892,2012,190,Baoshan,18883.0,5331.0,0.278,254.0,70.7,183.3,1335028.1,977172.3,2312200.4,0.577 ,0.278 ,0.730 ,0.423 ,0.722 ,(0.535),0.195149465
1893,2013,190,Baoshan,21528.0,6275.0,0.29,255.4,74.1,181.3,1595224.8,1137657.5,2732882.3,0.584 ,0.290 ,0.699 ,0.416 ,0.710 ,(0.534),0.185885214
1894,2014,190,Baoshan,23638.0,7625.79,0.303,256.7,77.8,178.9,1839036.4,1364253.83,3203290.23,0.574 ,0.303 ,0.639 ,0.426 ,0.697 ,(0.492),0.157010577
1895,2015,190,Baoshan,25647.0,8572.0,0.32,258.1,82.6,175.5,2118442.2,1504386.0,3622828.2,0.585 ,0.320 ,0.603 ,0.415 ,0.680 ,(0.493),0.147678373
1896,2016,190,Baoshan,27801.0,9426.0,0.338,259.7,87.8,171.9,2440927.8,1620329.4,4061257.2,0.601 ,0.338 ,0.575 ,0.399 ,0.662 ,(0.506),0.143822673
1897,2017,190,Baoshan,30164.0,10321.0,0.357,261.4,93.3,168.1,2814301.2,1734960.1,4549261.3,0.619 ,0.357 ,0.550 ,0.381 ,0.643 ,(0.522),0.140971539
1898,2018,190,Baoshan,32636.0,11280.0,0.368,262.7,96.8,165.9,3159164.8,1871352.0,5030516.8,0.628 ,0.368 ,0.533 ,0.372 ,0.632 ,(0.529),0.137943603
1899,2019,190,Baoshan,35351.0,12499.0,0.385,263.0,101.33,161.67,3582254.7,2020664.58,5602919.28,0.639 ,0.385 ,0.506 ,0.361 ,0.615 ,(0.533),0.131483029
1900,2010,191,Zhaotong,12295.0,2768.5,0.205,521.92,106.73,415.19,1312274.92,1149443.68,2461718.6,0.533 ,0.205 ,0.958 ,0.467 ,0.796 ,(0.533),0.261953907
1901,2011,191,Zhaotong,14073.0,3294.4,0.226,525.9,118.8,407.0,1671872.4,1340820.8,3012693.2,0.555 ,0.226 ,0.899 ,0.445 ,0.774 ,(0.553),0.252541249
1902,2012,191,Zhaotong,16090.0,3897.0,0.25,529.6,132.6,397.0,2133534.0,1547109.0,3680643.0,0.580 ,0.250 ,0.839 ,0.420 ,0.750 ,(0.579),0.243443719
1903,2013,191,Zhaotong,18376.0,4604.0,0.262,534.2,140.0,394.2,2572640.0,1814896.8,4387536.8,0.586 ,0.262 ,0.805 ,0.414 ,0.738 ,(0.579),0.232753743
1904,2014,191,Zhaotong,20030.0,6497.01,0.275,538.7,148.1,390.6,2966443.0,2537732.11,5504175.11,0.539 ,0.275 ,0.673 ,0.461 ,0.725 ,(0.453),0.154030045
1905,2015,191,Zhaotong,21773.0,7212.0,0.292,543.0,158.5,384.5,3451020.5,2773014.0,6224034.5,0.554 ,0.292 ,0.642 ,0.446 ,0.708 ,(0.463),0.149325894
1906,2016,191,Zhaotong,23645.0,7951.0,0.315,547.5,172.4,375.1,4076398.0,2982420.1,7058818.1,0.577 ,0.315 ,0.606 ,0.423 ,0.685 ,(0.483),0.146007204
1907,2017,191,Zhaotong,25560.0,8675.0,0.334,553.7,184.8,368.9,4723488.0,3200207.5,7923695.5,0.596 ,0.334 ,0.580 ,0.404 ,0.666 ,(0.501),0.143614685
1908,2018,191,Zhaotong,27632.0,9474.0,0.346,559.1,193.2,365.9,5338502.4,3466536.6,8805039.0,0.606 ,0.346 ,0.562 ,0.394 ,0.654 ,(0.508),0.140798641
1909,2019,191,Zhaotong,29930.0,10555.0,0.353,564.57,199.29,365.28,5964845.78,3855496.52,9820342.29,0.607 ,0.353 ,0.543 ,0.393 ,0.647 ,(0.500),0.133519325
1910,2010,192,Lijiang,13740.0,3410.2,0.273,124.61,33.96,90.66,466565.76,309152.29,775718.05,0.601 ,0.273 ,0.792 ,0.399 ,0.728 ,(0.602),0.236349225
1911,2011,192,Lijiang,15812.0,4270.0,0.282,125.4,35.4,90.0,559744.8,384300.0,944044.8,0.593 ,0.282 ,0.742 ,0.407 ,0.718 ,(0.567),0.209175641
1912,2012,192,Lijiang,18907.0,5094.0,0.315,126.2,39.7,86.5,750607.9,440631.0,1191238.9,0.630 ,0.315 ,0.695 ,0.370 ,0.685 ,(0.617),0.209547814
1913,2013,192,Lijiang,21554.0,6037.0,0.326,126.9,41.4,85.5,892335.6,516163.5,1408499.1,0.634 ,0.326 ,0.664 ,0.366 ,0.674 ,(0.609),0.197299532
1914,2014,192,Lijiang,23752.0,7183.37,0.339,127.5,43.2,84.3,1026086.4,605558.09,1631644.49,0.629 ,0.339 ,0.618 ,0.371 ,0.661 ,(0.577),0.17460146
1915,2015,192,Lijiang,25803.0,7924.0,0.356,128.0,45.6,82.4,1176616.8,652937.6,1829554.4,0.643 ,0.356 ,0.591 ,0.357 ,0.644 ,(0.590),0.169358678
1916,2016,192,Lijiang,28099.0,8750.0,0.374,128.5,48.1,80.4,1351561.9,703500.0,2055061.9,0.658 ,0.374 ,0.564 ,0.342 ,0.626 ,(0.603),0.164217284
1917,2017,192,Lijiang,30403.0,9520.0,0.392,129.0,50.6,78.4,1538391.8,746368.0,2284759.8,0.673 ,0.392 ,0.540 ,0.327 ,0.608 ,(0.621),0.161023004
1918,2018,192,Lijiang,32903.0,10385.0,0.404,129.6,52.4,77.2,1724117.2,801722.0,2525839.2,0.683 ,0.404 ,0.524 ,0.317 ,0.596 ,(0.630),0.157652439
1919,2019,192,Lijiang,35667.0,11475.0,0.416,130.24,54.19,76.05,1932896.88,872640.89,2805537.77,0.689 ,0.416 ,0.504 ,0.311 ,0.584 ,(0.630),0.151515173
1920,2010,193,Pu'er City,13471.0,3456.0,0.303,254.57,77.01,177.56,1037349.29,613645.77,1650995.05,0.628 ,0.303 ,0.731 ,0.372 ,0.698 ,(0.629),0.225317647
1921,2011,193,Pu'er City,14877.0,4338.4,0.322,256.1,82.5,173.6,1227352.5,753146.24,1980498.74,0.620 ,0.322 ,0.654 ,0.380 ,0.678 ,(0.578),0.185655909
1922,2012,193,Pu'er City,17546.0,5020.0,0.347,257.5,89.4,168.1,1568612.4,843862.0,2412474.4,0.650 ,0.347 ,0.627 ,0.350 ,0.653 ,(0.624),0.189710333
1923,2013,193,Pu'er City,19480.0,5873.0,0.359,258.4,92.8,165.6,1807744.0,972568.8,2780312.8,0.650 ,0.359 ,0.594 ,0.350 ,0.641 ,(0.605),0.17415357
1924,2014,193,Pu'er City,21058.0,7096.11,0.372,259.4,96.4,163.0,2029991.2,1156665.93,3186657.13,0.637 ,0.372 ,0.539 ,0.363 ,0.628 ,(0.549),0.144107645
1925,2015,193,Pu'er City,22830.0,7914.0,0.388,260.5,101.2,159.3,2310396.0,1260700.2,3571096.2,0.647 ,0.388 ,0.510 ,0.353 ,0.612 ,(0.549),0.136036739
1926,2016,193,Pu'er City,24795.0,8669.0,0.407,261.7,106.4,155.3,2638188.0,1346295.7,3984483.7,0.662 ,0.407 ,0.488 ,0.338 ,0.593 ,(0.563),0.132598736
1927,2017,193,Pu'er City,26853.0,9484.0,0.423,262.7,111.1,151.6,2983368.3,1437774.4,4421142.7,0.675 ,0.423 ,0.467 ,0.325 ,0.577 ,(0.574),0.128773496
1928,2018,193,Pu'er City,29088.0,10386.0,0.435,263.7,114.6,149.1,3333484.8,1548552.6,4882037.4,0.683 ,0.435 ,0.452 ,0.317 ,0.565 ,(0.578),0.125152353
1929,2019,193,Pu'er City,31456.0,11502.0,0.446,265.22,118.29,146.93,3720871.1,1690010.48,5410881.59,0.688 ,0.446 ,0.433 ,0.312 ,0.554 ,(0.573),0.118751081
1930,2010,194,Lincang,12857.0,3279.3,0.291,243.21,70.65,172.56,908394.37,565877.21,1474271.58,0.616 ,0.291 ,0.752 ,0.384 ,0.709 ,(0.614),0.227493047
1931,2011,194,Lincang,14159.0,4284.1,0.306,244.8,74.9,169.9,1060509.1,727868.59,1788377.69,0.593 ,0.306 ,0.662 ,0.407 ,0.694 ,(0.534),0.175184533
1932,2012,194,Lincang,15810.0,5158.0,0.327,246.3,80.6,165.7,1274286.0,854680.6,2128966.6,0.599 ,0.327 ,0.604 ,0.401 ,0.673 ,(0.516),0.154135685
1933,2013,194,Lincang,17897.0,6066.0,0.339,247.9,84.0,163.9,1503348.0,994217.4,2497565.4,0.602 ,0.339 ,0.575 ,0.398 ,0.661 ,(0.507),0.143896499
1934,2014,194,Lincang,19526.0,7198.86,0.352,249.3,87.7,161.6,1712430.2,1163335.78,2875765.98,0.595 ,0.352 ,0.526 ,0.405 ,0.648 ,(0.471),0.12267897
1935,2015,194,Lincang,21225.0,8063.0,0.369,250.9,92.5,158.4,1963312.5,1277179.2,3240491.7,0.606 ,0.369 ,0.497 ,0.394 ,0.631 ,(0.471),0.115276496
1936,2016,194,Lincang,23072.0,8914.0,0.39,252.0,98.2,153.8,2265670.4,1370973.2,3636643.6,0.623 ,0.390 ,0.469 ,0.377 ,0.610 ,(0.482),0.110717486
1937,2017,194,Lincang,25056.0,9814.0,0.407,252.6,102.9,149.7,2578262.4,1469155.8,4047418.2,0.637 ,0.407 ,0.447 ,0.363 ,0.593 ,(0.490),0.106858128
1938,2018,194,Lincang,27161.0,10756.0,0.419,253.6,106.3,147.3,2887214.3,1584358.8,4471573.1,0.646 ,0.419 ,0.432 ,0.354 ,0.581 ,(0.494),0.103833525
1939,2019,194,Lincang,29524.0,11907.0,0.431,253.82,109.37,144.45,3229070.53,1719953.79,4949024.32,0.652 ,0.431 ,0.415 ,0.348 ,0.569 ,(0.493),0.099295554
1940,2010,195,Lan'Zhou City,14061.84,4587.5,0.763,361.62,275.86,85.76,3879040.12,393426.29,4272466.42,0.908 ,0.763 ,0.174 ,0.092 ,0.237 ,(0.946),0.070955758
1941,2011,195,Lan'Zhou City,15952.57,5252.13,0.773,362.09,280.04,82.05,4467357.7,430937.19,4898294.89,0.912 ,0.773 ,0.165 ,0.088 ,0.227 ,(0.946),0.067129074
1942,2012,195,Lan'Zhou City,18442.76,6224.32,0.783,363.05,284.41,78.64,5245305.37,489480.41,5734785.78,0.915 ,0.783 ,0.155 ,0.085 ,0.217 ,(0.931),0.062195811
1943,2013,195,Lan'Zhou City,20766.76,7114.08,0.797,364.16,290.27,73.89,6027967.43,525659.71,6553627.13,0.920 ,0.797 ,0.143 ,0.080 ,0.203 ,(0.928),0.057246992
1944,2014,195,Lan'Zhou City,23030.1,8067.3,0.803,366.49,294.44,72.05,6780982.64,581248.97,7362231.61,0.921 ,0.803 ,0.137 ,0.079 ,0.197 ,(0.912),0.053837583
1945,2015,195,Lan'Zhou City,27088.0,9621.0,0.81,369.31,298.96,70.35,8098228.48,676837.46,8775065.94,0.923 ,0.810 ,0.131 ,0.077 ,0.190 ,(0.904),0.051215163
1946,2016,195,Lan'Zhou City,29661.41,10390.71,0.81,370.55,300.18,70.37,8903762.56,731194.35,9634956.91,0.924 ,0.810 ,0.132 ,0.076 ,0.190 ,(0.917),0.052078834
1947,2017,195,Lan'Zhou City,32331.0,11305.1,0.81,372.96,302.17,70.79,9769458.27,800287.77,10569746.04,0.924 ,0.810 ,0.132 ,0.076 ,0.190 ,(0.919),0.052187431
1948,2018,195,Lan'Zhou City,35014.0,12367.0,0.81,375.36,304.15,71.21,10649508.1,880654.07,11530162.17,0.924 ,0.810 ,0.131 ,0.076 ,0.190 ,(0.910),0.051423734
1949,2019,195,Lan'Zhou City,38095.0,13604.5,0.81,379.09,307.21,71.88,11703164.95,977891.7,12681056.65,0.923 ,0.810 ,0.130 ,0.077 ,0.190 ,(0.900),0.050588835
1950,2010,196,Jiayuguan,16741.65,7865.1,0.933,23.19,21.64,1.55,362225.69,12183.83,374409.51,0.967 ,0.933 ,0.036 ,0.033 ,0.067 ,(0.719),0.011484026
1951,2011,196,Jiayuguan,18931.3,9304.4,0.934,23.32,21.77,1.55,412134.4,14421.82,426556.22,0.966 ,0.934 ,0.034 ,0.034 ,0.066 ,(0.676),0.010367673
1952,2012,196,Jiayuguan,22005.87,10999.15,0.934,23.43,21.88,1.55,481488.44,17048.69,498537.12,0.966 ,0.934 ,0.034 ,0.034 ,0.066 ,(0.660),0.009932824
1953,2013,196,Jiayuguan,24294.5,12351.9,0.934,23.55,21.99,1.56,534236.06,19268.96,553505.02,0.965 ,0.934 ,0.033 ,0.035 ,0.066 ,(0.643),0.009556335
1954,2014,196,Jiayuguan,26894.0,13809.4,0.934,24.13,22.54,1.59,606190.76,21956.95,628147.71,0.965 ,0.934 ,0.033 ,0.035 ,0.066 ,(0.634),0.009284324
1955,2015,196,Jiayuguan,30714.0,15371.0,0.934,24.39,22.79,1.6,699972.06,24593.6,724565.66,0.966 ,0.934 ,0.033 ,0.034 ,0.066 ,(0.659),0.009823155
1956,2016,196,Jiayuguan,33539.7,16462.3,0.934,24.59,22.98,1.61,770742.24,26504.3,797246.54,0.967 ,0.935 ,0.034 ,0.033 ,0.065 ,(0.678),0.010246723
1957,2017,196,Jiayuguan,36491.0,17795.72,0.935,24.98,23.34,1.64,851699.94,29184.99,880884.93,0.967 ,0.934 ,0.034 ,0.033 ,0.066 ,(0.684),0.010422223
1958,2018,196,Jiayuguan,39629.0,19291.15,0.937,25.2,23.6,1.6,935244.4,30865.85,966110.25,0.968 ,0.937 ,0.033 ,0.032 ,0.063 ,(0.687),0.010126969
1959,2019,196,Jiayuguan,42601.0,21027.36,0.937,25.31,23.71,1.6,1010069.71,33643.78,1043713.49,0.968 ,0.937 ,0.033 ,0.032 ,0.063 ,(0.674),0.009777601
1960,2010,197,Jinchang City,17678.6,5952.76,0.621,46.41,28.82,17.59,509445.98,104696.55,614142.53,0.830 ,0.621 ,0.290 ,0.170 ,0.379 ,(0.799),0.103971962
1961,2011,197,Jinchang City,20074.41,6709.16,0.631,46.59,29.4,17.19,590187.65,115330.47,705518.13,0.837 ,0.631 ,0.282 ,0.163 ,0.369 ,(0.814),0.102741678
1962,2012,197,Jinchang City,23295.1,7884.9,0.641,46.74,29.97,16.77,698154.15,132229.78,830383.92,0.841 ,0.641 ,0.271 ,0.159 ,0.359 ,(0.812),0.098452292
1963,2013,197,Jinchang City,23786.38,8862.73,0.656,46.86,30.73,16.13,730955.46,142955.8,873911.26,0.836 ,0.656 ,0.243 ,0.164 ,0.344 ,(0.744),0.081801417
1964,2014,197,Jinchang City,26260.2,9899.69,0.669,47.01,31.46,15.55,826145.89,153940.2,980086.09,0.843 ,0.669 ,0.231 ,0.157 ,0.331 ,(0.745),0.077546547
1965,2015,197,Jinchang City,29670.0,11459.05,0.68,47.05,31.98,15.07,948846.6,172687.88,1121534.48,0.846 ,0.680 ,0.219 ,0.154 ,0.320 ,(0.732),0.072409393
1966,2016,197,Jinchang City,32073.5,12284.1,0.691,46.98,32.46,14.52,1041105.75,178365.19,1219470.95,0.854 ,0.691 ,0.212 ,0.146 ,0.309 ,(0.748),0.071206214
1967,2017,197,Jinchang City,34672.0,13291.41,0.701,46.92,32.89,14.03,1140362.08,186478.44,1326840.52,0.859 ,0.701 ,0.204 ,0.141 ,0.299 ,(0.755),0.069065714
1968,2018,197,Jinchang City,37480.0,14434.25,0.705,46.86,33.02,13.84,1237589.6,199770.02,1437359.62,0.861 ,0.705 ,0.200 ,0.139 ,0.295 ,(0.754),0.067789726
1969,2019,197,Jinchang City,40553.0,15718.9,0.71,45.82,32.51,13.31,1318378.03,209218.56,1527596.59,0.863 ,0.710 ,0.196 ,0.137 ,0.290 ,(0.752),0.066076893
1970,2010,198,Baiyin City,14213.19,3386.2,0.395,170.88,67.46,103.41,958867.28,350173.38,1309040.66,0.732 ,0.395 ,0.618 ,0.268 ,0.605 ,(0.816),0.234329383
1971,2011,198,Baiyin City,15959.94,3813.48,0.405,171.33,69.39,101.94,1107460.24,388746.05,1496206.28,0.740 ,0.405 ,0.603 ,0.260 ,0.595 ,(0.829),0.231040953
1972,2012,198,Baiyin City,18532.68,4497.37,0.415,171.92,71.42,100.5,1323604.01,451985.23,1775589.23,0.745 ,0.415 ,0.585 ,0.255 ,0.585 ,(0.831),0.224216162
1973,2013,198,Baiyin City,18279.74,5140.1,0.432,171.22,74.02,97.2,1353066.35,499617.63,1852683.98,0.730 ,0.432 ,0.524 ,0.270 ,0.568 ,(0.744),0.182212993
1974,2014,198,Baiyin City,20052.8,5777.4,0.449,170.83,76.75,94.08,1539052.4,543537.79,2082590.19,0.739 ,0.449 ,0.498 ,0.261 ,0.551 ,(0.747),0.172888601
1975,2015,198,Baiyin City,23438.0,7065.0,0.465,170.99,79.56,91.43,1864727.28,645953.32,2510680.6,0.743 ,0.465 ,0.468 ,0.257 ,0.535 ,(0.732),0.159120499
1976,2016,198,Baiyin City,25313.03,7623.11,0.479,171.64,82.23,89.41,2081490.06,681581.84,2763071.89,0.753 ,0.479 ,0.453 ,0.247 ,0.521 ,(0.748),0.156576164
1977,2017,198,Baiyin City,27465.0,8263.4,0.493,172.93,85.29,87.64,2342489.85,724204.03,3066693.88,0.764 ,0.493 ,0.437 ,0.236 ,0.507 ,(0.764),0.153808044
1978,2018,198,Baiyin City,29470.0,9057.01,0.506,173.42,87.79,85.63,2587171.3,775551.34,3362722.64,0.769 ,0.506 ,0.419 ,0.231 ,0.494 ,(0.761),0.146475453
1979,2019,198,Baiyin City,31769.0,9926.5,0.514,174.08,89.53,84.55,2844278.57,839285.61,3683564.18,0.772 ,0.514 ,0.406 ,0.228 ,0.486 ,(0.757),0.141320395
1980,2010,199,Tianshui City,11506.73,2824.7,0.284,326.25,92.53,233.73,1064664.8,660215.44,1724880.23,0.617 ,0.284 ,0.778 ,0.383 ,0.716 ,(0.627),0.240099758
1981,2011,199,Tianshui City,13051.05,3265.82,0.299,327.47,97.98,229.49,1278741.88,749473.52,2028215.39,0.630 ,0.299 ,0.745 ,0.370 ,0.701 ,(0.640),0.233431297
1982,2012,199,Tianshui City,15177.29,3863.7,0.311,328.22,102.11,226.11,1549753.08,873620.68,2423373.77,0.640 ,0.311 ,0.721 ,0.360 ,0.689 ,(0.648),0.22734423
